epoch,loss,mse_metric,val_loss,val_mse_metric
0,87.16625303406144,8216.822816641647,45.74796838318275,2109.853187409458
1,35.00026433965304,1496.437310891642,46.95646738216577,2223.4437910673632
2,21.460334480723716,641.236898061157,5.183120730696925,42.73418489670912
3,8.309136421318552,102.32935453830218,7.353949445762382,69.04778926419895
4,6.421697003384623,62.08657386697376,3.519411061773237,19.427969660980022
5,4.963528022093825,39.69075161194923,4.497765500024454,32.07049360969998
6,3.95870888565263,25.434633542354167,4.535073785592389,29.9360877662305
7,3.704905054256142,22.511529175377216,4.50398666495519,30.963852850806635
8,3.9469561774734747,24.42425410892558,4.030809020364521,24.636454272743883
9,2.890032195990705,14.5454092177564,3.4816161844114593,19.599354156595194
10,2.782195672452145,13.27226910067933,6.425549456615322,60.48350833109672
11,2.4272709403816037,10.492858660905588,3.790109738608859,22.99674366325732
12,2.3432515472631144,9.9353842022339,3.8805506166243395,23.4180984939171
13,1.9721150188164118,7.670434449734235,4.100819262447736,26.17174168769887
14,1.756253407447429,6.38659414233912,3.9938020800912617,25.8274536259127
15,1.8255740869038481,6.501512304905669,3.6165591107298996,20.450905225134843
16,1.808357601209145,6.420239443667847,4.6751397082347745,33.8994269844712
17,1.8495854165758716,6.421683604775538,4.0448026341318295,25.921966426419896
18,1.919745801049515,6.639148775591913,4.058690023738027,25.342714499164103
19,2.040239058820411,7.37904907668972,3.6906731681318474,22.461214545546778
20,2.0698368861093788,7.498734260025588,4.137903305078974,27.29942248514946
21,2.3882299414271992,9.796570077953588,5.383120236807311,43.07163554311588
22,2.2304082464399224,8.624675227268776,3.599792980989873,22.57277421761822
23,2.4047665578387827,10.116060173464065,4.0589744902604465,27.53672758948724
24,2.2625940341445245,8.976629266690097,4.246592085882528,31.053671274753597
25,2.0172945524631,7.807479525507005,4.23014245128,27.75572689637443
26,1.695111982249075,5.360266490576279,4.418520659010931,30.71938956810149
27,1.6758081001473666,5.11257034164047,4.759924533351367,35.65544877462829
28,1.684740938809597,4.877062735739183,4.3736516624097,30.971860910883013
29,1.282543948253764,3.2908023725252655,4.071512215974315,27.254015208869582
30,1.180023201559673,2.941167676902888,4.065823128681309,26.619905307592933
31,1.2648983462552172,3.2382500046962632,4.0791759206759215,26.465191405340537
32,1.399139051006354,3.822550147280495,4.305096512598707,29.364123565471726
33,1.5283568083663905,4.332623976208121,3.949840744599601,26.322285702686436
34,1.7731994587023736,5.3648324958840305,4.0590307665187,26.805842330124204
35,2.113049860363863,7.800778409579452,6.119285975070978,62.78710649502988
36,3.5705975254128237,19.022751379311256,4.365259596843593,33.6552939004456
37,2.2941047988065337,9.109575755762878,3.9338245723421212,25.460156055475704
38,2.1591757855136127,8.302998362514632,3.801309607676323,24.26036503772862
39,1.6054206450192883,4.510692781043907,4.134848042039682,28.362001482224624
40,2.055487015628218,7.401525924394184,4.200260636032811,30.285245769071263
41,1.8507065133929186,6.127885051041994,4.2962661989477295,28.07820912544301
42,1.29832127658124,3.1435378664525278,4.731601730877201,35.84604361830958
43,1.0801238220750506,2.3641633400529405,4.576146921574675,33.14996743360103
44,0.9452950021568653,1.9431186092381045,4.129256239000535,27.74676711985607
45,0.9690004460441585,2.143891248599991,4.4092059893323885,29.74566483655513
46,1.052055144459094,2.1408351478826058,3.6760700743719443,22.9257154022621
47,1.2747522427860887,2.9286185542990903,3.78142381503882,24.025999321842825
48,1.3560027391006486,3.3883256367352144,4.873288416704595,35.230817112701615
49,1.4105325973867489,4.012328155478542,5.801270737553274,50.862683302519336
50,2.496329609408441,10.315658197950544,3.3484283993575747,19.525671321035222
51,2.480959975970205,10.30932251142466,4.4968953069472155,32.9916985871776
52,1.8676112800108025,5.972607149055833,4.0652437525869205,27.644471086413656
53,2.4008009238565693,9.093476385200072,4.695240930216202,35.4061952805677
54,1.7210077550886977,5.729860007864565,4.007710038431433,27.010643712732175
55,1.6546446912460804,4.984324377460057,4.276384306269765,29.91466911265392
56,1.2474696840868544,2.9608990899400998,4.270995253758715,29.36794483109026
57,1.1728823565840383,2.8239681021336334,4.2418390930883145,29.466618948424887
58,1.050593959600699,2.2919873737218097,4.068337200493213,27.84833551874224
59,0.9197805152825838,1.8073862973365544,4.07859203041784,27.034586312755053
60,0.9022515519496187,1.6970716460717545,4.291096908367233,29.261589921862875
61,0.9478301981621808,1.8604099556693576,4.5977014705834796,34.74380109168046
62,0.9791913509639981,1.9578309641296447,4.625178447622337,35.10418587488844
63,1.1752430974522254,2.3785274478777896,4.170987738678787,27.585974030147327
64,1.3108863061026053,2.974399448728751,4.404445891348732,30.294854082019125
65,2.122382833850594,7.089594773503445,4.743082355979262,39.489315007696085
66,2.404363594995838,10.05230739565313,3.8256640923733745,26.037466238666056
67,1.8237736452161215,6.502960061674568,4.2661939014662185,30.915471790642137
68,1.557046401629467,4.5926028065142,4.378188370079394,31.057985798412602
69,1.48329690242776,4.6033817771621015,4.492762009829085,30.206114838454898
70,1.2375648401215917,3.1873955366081512,5.380993767289926,42.42057375876319
71,0.970873728606293,2.119284436267638,4.278550650110308,30.47387052371802
72,1.2891062079945228,3.045132163033152,4.500857447946308,33.69068416064938
73,0.9781054917081233,1.9998782585126693,4.448277116611304,32.56695362116327
74,0.7864440831696194,1.455902256160517,4.024113528775853,27.057629856842244
75,0.935560013503768,1.9660113344414794,3.99530054875557,25.52662263327087
76,0.9838712277095246,1.721083159742198,4.637929025864759,34.94158432815249
77,1.1605036121122263,2.3275532345666066,4.130056346489104,29.815553122008872
78,1.6594723881205895,4.212688020713767,4.503325143397249,32.31219469790427
79,1.617284610571002,4.468333617606714,3.625910752656444,22.42024948423272
80,1.8151193280461297,5.645648859792843,4.077538528189754,27.87041323074442
81,2.316019920004302,9.126493425515648,5.403876434098806,45.255795485136524
82,1.8116361901053928,6.714730225888893,4.597002477835345,32.2998759414976
83,2.1450172746093386,7.716840289139219,4.337901011208035,31.4345125867831
84,1.6354659446062454,5.1272776476560225,3.773305877155026,23.7419123744333
85,1.2365330606105993,2.7997508530185735,4.121014568189912,27.846393888359827
86,1.2152556859003407,2.7297543244581455,3.9756873553951846,23.90161859120754
87,0.9027215817423284,1.7984171024163111,4.096781364339867,27.135860544166817
88,0.8216710359010594,1.6685186411048147,4.021130006044905,25.656359489390393
89,0.7300661641674465,1.3112443088468602,4.275201751696353,29.090062412994588
90,0.8385798617002976,1.4840183003237466,4.191360779945424,27.16381272574924
91,0.8325285123721519,1.4955065811541082,3.791147443632416,23.042280146617763
92,0.9981986267652072,1.7956482276379757,4.377450039844639,31.262488662012366
93,1.0422285459067349,2.2347022099817524,4.221237526824143,28.634086987830155
94,1.3345197304329321,3.2284277446436707,4.614503516266677,33.1072433168525
95,1.3791044089792803,3.444462696620861,4.180508534639876,29.688940591370034
96,2.2005176498105135,8.71150961458988,4.549582610856619,35.312737673323674
97,1.4418805418806093,4.424665217104115,5.200095508272285,42.439927410605726
98,1.8214049640197927,5.503423305043041,5.042357937389652,38.66362446664974
99,1.2930313862474756,3.455634721644295,5.556869244733393,46.25475253174636
0 days 3318s 649005mcs.,,,,
